"budget","package.deaths","package.che.10","package.E","int_n_list","no_int_n_list"
32500000,4138.53447656474,0.0205883561008525,0.18806713681692,"3, 4, 5, 6, 8, 10, 12, 14, 16, 18, 19","1, 2, 7, 9, 11, 13, 15, 17, 20"
32500000,4142.49135119289,0.0822008194731817,0.0395605144198939,"5, 6, 9, 10, 12, 13, 14, 17, 18, 19","1, 2, 3, 4, 7, 8, 11, 15, 16, 20"
32500000,4200.5661950683,0.0818411999060051,0.0229853392466179,"5, 6, 9, 10, 11, 12, 13, 14, 16, 17, 18","1, 2, 3, 4, 7, 8, 15, 19, 20"
32500000,4202.36333639801,0.0189947342454269,0.199146091345009,"3, 5, 6, 10, 11, 12, 13, 14, 15, 16, 18, 19","1, 2, 4, 7, 8, 9, 17, 20"
32500000,4212.63668759634,0.0183518360042013,0.234821864180473,"3, 5, 6, 7, 8, 10, 11, 12, 14, 18, 19","1, 2, 4, 9, 13, 15, 16, 17, 20"
32500000,4217.12252939893,0.0208315245761476,0.18486763196485,"3, 4, 5, 6, 8, 10, 11, 12, 14, 16, 18, 19","1, 2, 7, 9, 13, 15, 17, 20"
32500000,4222.30611710637,0.082067037863659,0.0138501888210051,"5, 6, 8, 9, 10, 11, 12, 14, 17, 18, 19","1, 2, 3, 4, 7, 13, 15, 16, 20"
32500000,4239.39502390647,0.0179050026510632,0.215459559488118,"3, 5, 6, 8, 10, 12, 13, 14, 16, 18","1, 2, 4, 7, 9, 11, 15, 17, 19, 20"
32500000,4288.93985119199,0.0206280328273868,0.0937790406091937,"3, 4, 5, 6, 9, 10, 11, 12, 14, 18, 19","1, 2, 7, 8, 13, 15, 16, 17, 20"
32500000,4380.58430062933,0.0164108929033292,0.195297397407211,"1, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 18, 19","2, 3, 9, 16, 17, 20"
32500000,4389.77709808527,0.0184170477256294,0.134889187378837,"3, 5, 6, 7, 9, 10, 11, 12, 14, 18, 19","1, 2, 4, 8, 13, 15, 16, 17, 20"
